time,conversion_pct
0.0,5.533333333333333
0.013377926421404682,5.666666666666667
0.026755852842809364,5.8
0.04013377926421405,6.066666666666666
0.05351170568561873,6.466666666666667
0.06688963210702341,6.866666666666666
0.0802675585284281,7.0
0.09364548494983277,7.533333333333333
0.10702341137123746,7.866666666666666
0.12040133779264214,8.133333333333333
0.13377926421404682,8.266666666666667
0.1471571906354515,8.666666666666666
0.1605351170568562,9.2
0.17391304347826086,9.838910026424989
0.18729096989966554,10.0
0.20066889632107024,10.266666666666667
0.2140468227424749,10.6
0.22742474916387959,11.0
0.2408026755852843,11.466666666666667
0.25418060200668896,12.266666666666667
0.26755852842809363,12.8
0.2809364548494983,13.4
0.294314381270903,14.066666666666666
0.3076923076923077,14.666666666666666
0.3210702341137124,15.666666666666666
0.33444816053511706,16.533333333333335
0.34782608695652173,17.266666666666666
0.3612040133779264,18.066666666666666
0.3745819397993311,19.0
0.3879598662207358,19.2
0.4013377926421405,19.666666666666668
0.41471571906354515,20.333333333333332
0.4280936454849498,20.933333333333334
0.4414715719063545,21.533333333333335
0.45484949832775917,22.2
0.46822742474916385,23.066666666666666
0.4816053511705686,23.8
0.49498327759197325,24.533333333333335
0.5083612040133779,25.035563912925287
0.5217391304347826,26.2
0.5351170568561873,27.133333333333333
0.5484949832775919,27.866666666666667
0.5618729096989966,29.133333333333333
0.5752508361204013,29.6
0.588628762541806,30.4
0.6020066889632107,31.0
0.6153846153846154,31.4
0.6287625418060201,32.10903114569831
0.6421404682274248,33.2
0.6555183946488294,34.4
0.6688963210702341,35.09375645079887
0.6822742474916388,35.93333333333333
0.6956521739130435,37.0
0.7090301003344481,37.86666666666667
0.7224080267558528,38.266666666666666
0.7357859531772575,38.733333333333334
0.7491638795986622,39.6
0.7625418060200668,40.46666666666667
0.7759197324414716,41.266666666666666
0.7892976588628763,42.0
0.802675585284281,42.733333333333334
0.8160535117056856,43.53333333333333
0.8294314381270903,44.13333333333333
0.842809364548495,44.93333333333333
0.8561872909698997,46.13333333333333
0.8695652173913043,46.666666666666664
0.882943143812709,47.2
0.8963210702341137,48.0
0.9096989966555183,49.06666666666667
0.923076923076923,50.06666666666667
0.9364548494983277,50.8
0.9498327759197325,51.13333333333333
0.9632107023411371,52.0
0.9765886287625418,52.666666666666664
0.9899665551839465,53.733333333333334
1.0033444816053512,54.333333333333336
1.0167224080267558,55.06666666666667
1.0301003344481605,55.666666666666664
1.0434782608695652,56.266666666666666
1.0568561872909699,57.13333333333333
1.0702341137123745,58.13333333333333
1.0836120401337792,58.86666666666667
1.0969899665551839,59.333333333333336
1.1103678929765886,59.6
1.1237458193979932,60.0
1.137123745819398,61.0
1.1505016722408026,61.46666666666667
1.1638795986622072,62.4
1.177257525083612,62.93333333333333
1.1906354515050166,63.733333333333334
1.2040133779264215,64.15192174814682
1.2173913043478262,64.93333333333334
1.2307692307692308,65.33333333333333
1.2441471571906355,65.73333333333333
1.2575250836120402,66.33333333333333
1.2709030100334449,66.8
1.2842809364548495,67.33333333333333
1.2976588628762542,67.8
1.3110367892976589,68.29019737447864
1.3244147157190636,68.6
1.3377926421404682,69.06666666666666
1.351170568561873,69.4
1.3645484949832776,70.2
1.3779264214046822,70.66666666666667
1.391304347826087,71.13333333333334
1.4046822742474916,71.6
1.4180602006688963,72.60009544215198
1.431438127090301,73.26666666666667
1.4448160535117056,74.0
1.4581939799331103,74.73333333333333
1.471571906354515,75.46666666666667
1.4849498327759196,76.00655920288956
1.4983277591973243,76.73333333333333
1.511705685618729,77.46666666666667
