0,1,3,6,9,12,20,40,60
0.000000000000000000e+00,8.464999999999999858e+00,1.298944444444444457e+01,1.633833333333333115e+01,1.830111111111111200e+01,1.980250000000000199e+01,2.299472222222222229e+01,2.757305555555555188e+01,3.044472222222222157e+01
0.000000000000000000e+00,8.308888888888889213e+00,1.306944444444444464e+01,1.656444444444444386e+01,1.865749999999999886e+01,2.027083333333333215e+01,2.313638888888888800e+01,2.767388888888888587e+01,3.035277777777777786e+01
0.000000000000000000e+00,8.377499999999999503e+00,1.270166666666666622e+01,1.617694444444444457e+01,1.850138888888888999e+01,2.026527777777777573e+01,2.338472222222222285e+01,2.741055555555555401e+01,3.047805555555555657e+01
0.000000000000000000e+00,8.298333333333333783e+00,1.313749999999999929e+01,1.674166666666666714e+01,1.909972222222222271e+01,2.050750000000000028e+01,2.321749999999999758e+01,2.768194444444444358e+01,3.029111111111111398e+01
0.000000000000000000e+00,8.044444444444444287e+00,1.300777777777777722e+01,1.661194444444444329e+01,1.893861111111111128e+01,2.046222222222222342e+01,2.339333333333333087e+01,2.770527777777777700e+01,3.050611111111111029e+01
0.000000000000000000e+00,8.454444444444444429e+00,1.282972222222222314e+01,1.627166666666666828e+01,1.870055555555555671e+01,2.027666666666666728e+01,2.341861111111111171e+01,2.775555555555555642e+01,3.061916666666666487e+01
0.000000000000000000e+00,8.485833333333332007e+00,1.279333333333333478e+01,1.612999999999999901e+01,1.812500000000000000e+01,1.980999999999999872e+01,2.300055555555555387e+01,2.741777777777777914e+01,2.995611111111110958e+01
0.000000000000000000e+00,7.943055555555556424e+00,1.293194444444444358e+01,1.637416666666666742e+01,1.862194444444444485e+01,1.989499999999999957e+01,2.297888888888888914e+01,2.720083333333333542e+01,3.011249999999999716e+01
0.000000000000000000e+00,8.288611111111110930e+00,1.304916666666666814e+01,1.664416666666666700e+01,1.858416666666666472e+01,2.030861111111111228e+01,2.313694444444444187e+01,2.755555555555555713e+01,3.024527777777777970e+01
0.000000000000000000e+00,8.540555555555554790e+00,1.300138888888888999e+01,1.636527777777777715e+01,1.853249999999999886e+01,2.016166666666666529e+01,2.319555555555555415e+01,2.765527777777777629e+01,3.041305555555555884e+01
0.000000000000000000e+00,8.308611111111110503e+00,1.268861111111111128e+01,1.636361111111111200e+01,1.853583333333333627e+01,2.026583333333333314e+01,2.336999999999999744e+01,2.763749999999999929e+01,3.019611111111111157e+01
0.000000000000000000e+00,8.244166666666666643e+00,1.270333333333333314e+01,1.597944444444444301e+01,1.828111111111111242e+01,1.972111111111111015e+01,2.283666666666666600e+01,2.754666666666667041e+01,3.043111111111110745e+01
0.000000000000000000e+00,8.151111111111111640e+00,1.297444444444444400e+01,1.629083333333333172e+01,1.855055555555555458e+01,2.017666666666666941e+01,2.306916666666666416e+01,2.774694444444444485e+01,3.049694444444444485e+01
0.000000000000000000e+00,8.395833333333332149e+00,1.300249999999999950e+01,1.632750000000000057e+01,1.845527777777778056e+01,2.017833333333333456e+01,2.316000000000000014e+01,2.774555555555555486e+01,3.033388888888888957e+01
0.000000000000000000e+00,8.333611111111110858e+00,1.312972222222222385e+01,1.657222222222222285e+01,1.890972222222222143e+01,2.069638888888889028e+01,2.365333333333333599e+01,2.767500000000000071e+01,3.038166666666666771e+01
0.000000000000000000e+00,8.323333333333334139e+00,1.244055555555555692e+01,1.595111111111111057e+01,1.836583333333333456e+01,2.021333333333333471e+01,2.310055555555555529e+01,2.758805555555555600e+01,3.047361111111111143e+01
0.000000000000000000e+00,8.490277777777777146e+00,1.316277777777777835e+01,1.627638888888888857e+01,1.836611111111110972e+01,2.002777777777777857e+01,2.335027777777777658e+01,2.763583333333333059e+01,3.014027777777777928e+01
0.000000000000000000e+00,8.162222222222222712e+00,1.321916666666666806e+01,1.667444444444444329e+01,1.873805555555555458e+01,2.049222222222222456e+01,2.374916666666666742e+01,2.817472222222222200e+01,3.071694444444444372e+01
0.000000000000000000e+00,7.343888888888888467e+00,1.266861111111111171e+01,1.647222222222222143e+01,1.876527777777777928e+01,2.027527777777777729e+01,2.305250000000000199e+01,2.747916666666666430e+01,3.044194444444444514e+01
0.000000000000000000e+00,8.057499999999999218e+00,1.279277777777777736e+01,1.620555555555555571e+01,1.844555555555555770e+01,2.011305555555555458e+01,2.274777777777777743e+01,2.747833333333333172e+01,3.033027777777777700e+01
0.000000000000000000e+00,7.903333333333333321e+00,1.312861111111111079e+01,1.651166666666666671e+01,1.860249999999999915e+01,2.019083333333333385e+01,2.300416666666666643e+01,2.754305555555555785e+01,3.044444444444444642e+01
0.000000000000000000e+00,8.152499999999999858e+00,1.284138888888888808e+01,1.660555555555555785e+01,1.874861111111111001e+01,2.040833333333333499e+01,2.314444444444444571e+01,2.758944444444444599e+01,3.034472222222222015e+01
0.000000000000000000e+00,8.620555555555554861e+00,1.299111111111111150e+01,1.651749999999999829e+01,1.884416666666666629e+01,2.064777777777777956e+01,2.342194444444444557e+01,2.786638888888888843e+01,3.070499999999999829e+01
0.000000000000000000e+00,8.288888888888887863e+00,1.341388888888888964e+01,1.698388888888889170e+01,1.881861111111111029e+01,2.034333333333333371e+01,2.341388888888889142e+01,2.744527777777777544e+01,3.023666666666666814e+01
0.000000000000000000e+00,8.300000000000000711e+00,1.285666666666666558e+01,1.625444444444444514e+01,1.846305555555555600e+01,1.988166666666666771e+01,2.314972222222221987e+01,2.736361111111111200e+01,3.003805555555555529e+01
0.000000000000000000e+00,8.420833333333332504e+00,1.304805555555555507e+01,1.653916666666666657e+01,1.865055555555555600e+01,2.022694444444444528e+01,2.328583333333333272e+01,2.779944444444444329e+01,3.053277777777777402e+01
0.000000000000000000e+00,8.330277777777778780e+00,1.301249999999999929e+01,1.662916666666666643e+01,1.893388888888888744e+01,2.038694444444444542e+01,2.353333333333333499e+01,2.803861111111111271e+01,3.066194444444444400e+01
0.000000000000000000e+00,8.071388888888888502e+00,1.284694444444444450e+01,1.634583333333333499e+01,1.866277777777777658e+01,2.024611111111111228e+01,2.332916666666666572e+01,2.772194444444444628e+01,3.017472222222222200e+01
0.000000000000000000e+00,8.584166666666666501e+00,1.317500000000000071e+01,1.647027777777777757e+01,1.876833333333333442e+01,2.012583333333333613e+01,2.306555555555555515e+01,2.731388888888888644e+01,3.025694444444444287e+01
0.000000000000000000e+00,8.315555555555555145e+00,1.311499999999999844e+01,1.661999999999999744e+01,1.902972222222222243e+01,2.051083333333333414e+01,2.320861111111111086e+01,2.788833333333333186e+01,3.061388888888889070e+01
0.000000000000000000e+00,8.213333333333332931e+00,1.296166666666666600e+01,1.666944444444444429e+01,1.859194444444444372e+01,2.027583333333333471e+01,2.317388888888888943e+01,2.773027777777777914e+01,3.059833333333333272e+01
0.000000000000000000e+00,8.334166666666666501e+00,1.305666666666666664e+01,1.646694444444444372e+01,1.880305555555555586e+01,2.046000000000000085e+01,2.310583333333333300e+01,2.769027777777777644e+01,3.032027777777777544e+01
0.000000000000000000e+00,8.464166666666667282e+00,1.295083333333333364e+01,1.650472222222222385e+01,1.787138888888889099e+01,1.969138888888888772e+01,2.290222222222222115e+01,2.746805555555555500e+01,3.005805555555555841e+01
0.000000000000000000e+00,8.158333333333333215e+00,1.262555555555555742e+01,1.657722222222222186e+01,1.876055555555555543e+01,2.033055555555555571e+01,2.345083333333333542e+01,2.776250000000000284e+01,3.048944444444444812e+01
0.000000000000000000e+00,8.306944444444445352e+00,1.295388888888889056e+01,1.639416666666666700e+01,1.850472222222222385e+01,1.990666666666666629e+01,2.310750000000000171e+01,2.762416666666666742e+01,3.029222222222222172e+01
0.000000000000000000e+00,8.096944444444444500e+00,1.304361111111111171e+01,1.657305555555555543e+01,1.881861111111111029e+01,2.034166666666666501e+01,2.331861111111111384e+01,2.756694444444444514e+01,3.046361111111110986e+01
0.000000000000000000e+00,8.296111111111111214e+00,1.298000000000000043e+01,1.631777777777777771e+01,1.862333333333333485e+01,2.029277777777777914e+01,2.335250000000000270e+01,2.795527777777777700e+01,3.047944444444444301e+01
0.000000000000000000e+00,8.289722222222222214e+00,1.317555555555555458e+01,1.666027777777777530e+01,1.893861111111111128e+01,2.069500000000000028e+01,2.331638888888888772e+01,2.808944444444444599e+01,3.072833333333333528e+01
0.000000000000000000e+00,8.403333333333334210e+00,1.319444444444444464e+01,1.627722222222222470e+01,1.862750000000000128e+01,2.039333333333333442e+01,2.308888888888888857e+01,2.708583333333332988e+01,2.984694444444444628e+01
0.000000000000000000e+00,8.416666666666666075e+00,1.303833333333333222e+01,1.615527777777777629e+01,1.852111111111111086e+01,2.028583333333333272e+01,2.334666666666666401e+01,2.776055555555555543e+01,3.058083333333333442e+01
0.000000000000000000e+00,8.498333333333333073e+00,1.345222222222222186e+01,1.655833333333333357e+01,1.868527777777777743e+01,2.031444444444444386e+01,2.343666666666666742e+01,2.795888888888888957e+01,3.058194444444444215e+01
0.000000000000000000e+00,8.228888888888889142e+00,1.294555555555555415e+01,1.630166666666666586e+01,1.859027777777777857e+01,2.026694444444444443e+01,2.348777777777777587e+01,2.798416666666666686e+01,3.074111111111111327e+01
0.000000000000000000e+00,8.133055555555555927e+00,1.321361111111111164e+01,1.663250000000000028e+01,1.877666666666666728e+01,2.032888888888888701e+01,2.288472222222222285e+01,2.724138888888888843e+01,3.007583333333333542e+01
0.000000000000000000e+00,8.354444444444444784e+00,1.309694444444444450e+01,1.652611111111110986e+01,1.850805555555555415e+01,2.008722222222222342e+01,2.340861111111111015e+01,2.782138888888888673e+01,3.045555555555555927e+01
0.000000000000000000e+00,8.321111111111111569e+00,1.297972222222222349e+01,1.635666666666666558e+01,1.854611111111110944e+01,1.980861111111110873e+01,2.296361111111111342e+01,2.781444444444444741e+01,3.034333333333333371e+01
0.000000000000000000e+00,8.510833333333332362e+00,1.317611111111111022e+01,1.645277777777777573e+01,1.821527777777777857e+01,1.992111111111111299e+01,2.274305555555555358e+01,2.698749999999999716e+01,2.999277777777777843e+01
0.000000000000000000e+00,8.125277777777776933e+00,1.314138888888888879e+01,1.664055555555555443e+01,1.871250000000000213e+01,2.048750000000000071e+01,2.336333333333333329e+01,2.775444444444444159e+01,3.031861111111111029e+01
0.000000000000000000e+00,8.411111111111111427e+00,1.280944444444444485e+01,1.627361111111111214e+01,1.868722222222222129e+01,2.032694444444444315e+01,2.362305555555555614e+01,2.799583333333333002e+01,3.072972222222222172e+01
0.000000000000000000e+00,8.136666666666666714e+00,1.267472222222222378e+01,1.584527777777777757e+01,1.830499999999999972e+01,2.004722222222222072e+01,2.328666666666666529e+01,2.775666666666666771e+01,3.071361111111110986e+01
0.000000000000000000e+00,8.183055555555556637e+00,1.302111111111111086e+01,1.626861111111111313e+01,1.862249999999999872e+01,2.035500000000000043e+01,2.308277777777777828e+01,2.762249999999999872e+01,3.079055555555555301e+01
0.000000000000000000e+00,8.158333333333333215e+00,1.292861111111110972e+01,1.613416666666666544e+01,1.825527777777777771e+01,1.994555555555555415e+01,2.248333333333333428e+01,2.742611111111111200e+01,3.029555555555555202e+01
0.000000000000000000e+00,8.419166666666665577e+00,1.333527777777777601e+01,1.660777777777777686e+01,1.890277777777777501e+01,2.030166666666666941e+01,2.312888888888888772e+01,2.749805555555555614e+01,3.019500000000000028e+01
0.000000000000000000e+00,8.589444444444444215e+00,1.350055555555555387e+01,1.665138888888888857e+01,1.880888888888888744e+01,2.025722222222222157e+01,2.320083333333333542e+01,2.745611111111110958e+01,3.046944444444444500e+01
0.000000000000000000e+00,7.963333333333332931e+00,1.278249999999999886e+01,1.632805555555555799e+01,1.879444444444444429e+01,2.032249999999999801e+01,2.317999999999999972e+01,2.743194444444444358e+01,3.017194444444444201e+01
0.000000000000000000e+00,8.283333333333333215e+00,1.277638888888889035e+01,1.641666666666666430e+01,1.864305555555555571e+01,2.004083333333333172e+01,2.291611111111111043e+01,2.730388888888888843e+01,3.004333333333333300e+01
0.000000000000000000e+00,7.848055555555555785e+00,1.278111111111110887e+01,1.678083333333333371e+01,1.887833333333333385e+01,2.034361111111111242e+01,2.301361111111111413e+01,2.763222222222222513e+01,3.044500000000000028e+01
0.000000000000000000e+00,8.424166666666668135e+00,1.306027777777777921e+01,1.640333333333333243e+01,1.874777777777777743e+01,2.024249999999999972e+01,2.340638888888888758e+01,2.795388888888889056e+01,3.094194444444444514e+01
0.000000000000000000e+00,8.419999999999999929e+00,1.315694444444444322e+01,1.656777777777777771e+01,1.826833333333333442e+01,1.999305555555555713e+01,2.316750000000000043e+01,2.776638888888888701e+01,3.061694444444444230e+01
0.000000000000000000e+00,8.220277777777777573e+00,1.266638888888888737e+01,1.520138888888888928e+01,1.797222222222222143e+01,1.987444444444444613e+01,2.295805555555555699e+01,2.740166666666666728e+01,3.026138888888889156e+01
0.000000000000000000e+00,8.227500000000000924e+00,1.247444444444444578e+01,1.621777777777777985e+01,1.840138888888888857e+01,2.007722222222222186e+01,2.317444444444444329e+01,2.761055555555555330e+01,3.029833333333333201e+01
0.000000000000000000e+00,8.217222222222222427e+00,1.315472222222222243e+01,1.661111111111111072e+01,1.870972222222222214e+01,2.015416666666666856e+01,2.319416666666666416e+01,2.738277777777777899e+01,2.996944444444444144e+01
0.000000000000000000e+00,8.250555555555555642e+00,1.272305555555555756e+01,1.630666666666666487e+01,1.855916666666666615e+01,2.009916666666666885e+01,2.366611111111111043e+01,2.783361111111111086e+01,3.046611111111111114e+01
0.000000000000000000e+00,8.472777777777777075e+00,1.328027777777777629e+01,1.654500000000000171e+01,1.847638888888888786e+01,2.012750000000000128e+01,2.330138888888888715e+01,2.770055555555555671e+01,3.035027777777778013e+01
0.000000000000000000e+00,8.485833333333332007e+00,1.308666666666666600e+01,1.644999999999999929e+01,1.850055555555555742e+01,1.992777777777777715e+01,2.291083333333333272e+01,2.727027777777777828e+01,3.009666666666666757e+01
0.000000000000000000e+00,8.285277777777777075e+00,1.310361111111111043e+01,1.640500000000000114e+01,1.836777777777777843e+01,2.021194444444444471e+01,2.335166666666666657e+01,2.759249999999999758e+01,3.046666666666666501e+01
0.000000000000000000e+00,8.314722222222222570e+00,1.308638888888888907e+01,1.652277777777777956e+01,1.875777777777777899e+01,2.035972222222222427e+01,2.359083333333333243e+01,2.806027777777777743e+01,3.069444444444444642e+01
0.000000000000000000e+00,8.546944444444443789e+00,1.320999999999999908e+01,1.647416666666666885e+01,1.864583333333333215e+01,2.030416666666666714e+01,2.312638888888888644e+01,2.764916666666666956e+01,3.042333333333333556e+01
0.000000000000000000e+00,8.240555555555555856e+00,1.323916666666666586e+01,1.650944444444444414e+01,1.865638888888888758e+01,2.024333333333333229e+01,2.285361111111111043e+01,2.762444444444444613e+01,3.029916666666666458e+01
0.000000000000000000e+00,8.477777777777777857e+00,1.291055555555555578e+01,1.627555555555555600e+01,1.875722222222222157e+01,2.038194444444444287e+01,2.350305555555555515e+01,2.753277777777777757e+01,3.019972222222222058e+01
0.000000000000000000e+00,8.254444444444445139e+00,1.265861111111111192e+01,1.566527777777777786e+01,1.774166666666666714e+01,1.957611111111111057e+01,2.263027777777777771e+01,2.760111111111110915e+01,3.026944444444444215e+01
0.000000000000000000e+00,8.120555555555556637e+00,1.273416666666666508e+01,1.636527777777777715e+01,1.864361111111110958e+01,2.014583333333333215e+01,2.319916666666666671e+01,2.744750000000000156e+01,3.048750000000000071e+01
0.000000000000000000e+00,8.499722222222223067e+00,1.306388888888888822e+01,1.637861111111110901e+01,1.838777777777777800e+01,2.011777777777777843e+01,2.334444444444444500e+01,2.777027777777777828e+01,3.051777777777777700e+01
0.000000000000000000e+00,8.313333333333334352e+00,1.337694444444444386e+01,1.639194444444444443e+01,1.882250000000000156e+01,2.050222222222222257e+01,2.356777777777777771e+01,2.765555555555555500e+01,3.035972222222222427e+01
0.000000000000000000e+00,8.172222222222222499e+00,1.286111111111111249e+01,1.638944444444444670e+01,1.866583333333333528e+01,2.017500000000000071e+01,2.323222222222222300e+01,2.748416666666666686e+01,3.047027777777777757e+01
0.000000000000000000e+00,8.344999999999998863e+00,1.307166666666666721e+01,1.652472222222221987e+01,1.867749999999999844e+01,2.034194444444444727e+01,2.328305555555555628e+01,2.756222222222222129e+01,3.015388888888888985e+01
0.000000000000000000e+00,8.161666666666667069e+00,1.282527777777777800e+01,1.673694444444444329e+01,1.894333333333333513e+01,2.049916666666666387e+01,2.349111111111110972e+01,2.806333333333333613e+01,3.066805555555555785e+01
0.000000000000000000e+00,8.262500000000001066e+00,1.274361111111111100e+01,1.629305555555555429e+01,1.833500000000000085e+01,1.994805555555555543e+01,2.280361111111110972e+01,2.760833333333333428e+01,3.010222222222222399e+01
0.000000000000000000e+00,8.364722222222221504e+00,1.293111111111110922e+01,1.644944444444444542e+01,1.879194444444444301e+01,2.036388888888889070e+01,2.321666666666666501e+01,2.772888888888888559e+01,3.045944444444444343e+01
0.000000000000000000e+00,8.200000000000001066e+00,1.260583333333333300e+01,1.622805555555555657e+01,1.842138888888889170e+01,2.005166666666666941e+01,2.323777777777777587e+01,2.773972222222222328e+01,3.030277777777777715e+01
0.000000000000000000e+00,8.335555555555556495e+00,1.270583333333333265e+01,1.629249999999999687e+01,1.850027777777777516e+01,2.023444444444444201e+01,2.337472222222222129e+01,2.802805555555555372e+01,3.087361111111111001e+01
0.000000000000000000e+00,8.241944444444444073e+00,1.305499999999999972e+01,1.652972222222222243e+01,1.857027777777777544e+01,1.994055555555555515e+01,2.319472222222222157e+01,2.754083333333333172e+01,3.032416666666667027e+01
0.000000000000000000e+00,8.320000000000000284e+00,1.303388888888888886e+01,1.639666666666666828e+01,1.858888888888888857e+01,2.004277777777777914e+01,2.307361111111111285e+01,2.759694444444444272e+01,3.027500000000000213e+01
0.000000000000000000e+00,8.378611111111112564e+00,1.283333333333333215e+01,1.617249999999999943e+01,1.814777777777777601e+01,1.996277777777777729e+01,2.305361111111110972e+01,2.757333333333333414e+01,3.057194444444444414e+01
0.000000000000000000e+00,8.440555555555555145e+00,1.314111111111111185e+01,1.663027777777777771e+01,1.847555555555555529e+01,1.997777777777777786e+01,2.320694444444444571e+01,2.752388888888888729e+01,2.999611111111111228e+01
0.000000000000000000e+00,8.239444444444444571e+00,1.289694444444444343e+01,1.613416666666666544e+01,1.853305555555555628e+01,2.037916666666666643e+01,2.310750000000000171e+01,2.748083333333333300e+01,3.031444444444444386e+01
0.000000000000000000e+00,8.193055555555556424e+00,1.249027777777777715e+01,1.610527777777777558e+01,1.830194444444444457e+01,1.999333333333333229e+01,2.288138888888888900e+01,2.732277777777778027e+01,2.996500000000000341e+01
0.000000000000000000e+00,8.091666666666666785e+00,1.282916666666666572e+01,1.650583333333333513e+01,1.872416666666666529e+01,2.042083333333333428e+01,2.346972222222222371e+01,2.760055555555555529e+01,3.049444444444444713e+01
0.000000000000000000e+00,8.373333333333334849e+00,1.314527777777777828e+01,1.661555555555555586e+01,1.875499999999999901e+01,2.033555555555555827e+01,2.303972222222222399e+01,2.759916666666666885e+01,3.051638888888889056e+01
0.000000000000000000e+00,8.193055555555556424e+00,1.315305555555555728e+01,1.655694444444444358e+01,1.873916666666666941e+01,2.027111111111111086e+01,2.353444444444444272e+01,2.795333333333333670e+01,3.040944444444444628e+01
0.000000000000000000e+00,8.209166666666666501e+00,1.302111111111111086e+01,1.642388888888888943e+01,1.823194444444444429e+01,1.986333333333333329e+01,2.309499999999999886e+01,2.750611111111111029e+01,3.018138888888888971e+01
0.000000000000000000e+00,8.179999999999999716e+00,1.297333333333333449e+01,1.636472222222222328e+01,1.868083333333333229e+01,2.035888888888889170e+01,2.344472222222222157e+01,2.799555555555555841e+01,3.071583333333333243e+01
0.000000000000000000e+00,8.250833333333334352e+00,1.304305555555555429e+01,1.621249999999999858e+01,1.808999999999999986e+01,1.960694444444444429e+01,2.275166666666666870e+01,2.717916666666666714e+01,2.990166666666666373e+01
0.000000000000000000e+00,8.398611111111110361e+00,1.313805555555555493e+01,1.669777777777777672e+01,1.886472222222222328e+01,2.057111111111111157e+01,2.361250000000000071e+01,2.774111111111110972e+01,3.052805555555555372e+01
0.000000000000000000e+00,8.522222222222222143e+00,1.301888888888888829e+01,1.632805555555555799e+01,1.855166666666666586e+01,1.982916666666666572e+01,2.303277777777777757e+01,2.759888888888889014e+01,3.023611111111111427e+01
0.000000000000000000e+00,8.487222222222222001e+00,1.339750000000000085e+01,1.623166666666666558e+01,1.857638888888888928e+01,2.013138888888888900e+01,2.332583333333333542e+01,2.762888888888888772e+01,3.050277777777777999e+01
0.000000000000000000e+00,8.438333333333334352e+00,1.302694444444444422e+01,1.575583333333333336e+01,1.822305555555555756e+01,1.966305555555555529e+01,2.289750000000000085e+01,2.779555555555555557e+01,3.021166666666666600e+01
0.000000000000000000e+00,8.306388888888889710e+00,1.265722222222222193e+01,1.625111111111111128e+01,1.853777777777777658e+01,2.011388888888889070e+01,2.321194444444444471e+01,2.739555555555555699e+01,3.004944444444444684e+01
0.000000000000000000e+00,8.285555555555555785e+00,1.265305555555555550e+01,1.623555555555555685e+01,1.860416666666666430e+01,2.032888888888888701e+01,2.334138888888888985e+01,2.774888888888888872e+01,3.069000000000000128e+01
0.000000000000000000e+00,8.195833333333332860e+00,1.294361111111111207e+01,1.672194444444444628e+01,1.889694444444444343e+01,2.053055555555555500e+01,2.358083333333333442e+01,2.797916666666666430e+01,3.084833333333333272e+01
0.000000000000000000e+00,8.354166666666666075e+00,1.322083333333333499e+01,1.651416666666666444e+01,1.898277777777778041e+01,2.047111111111111370e+01,2.361444444444444457e+01,2.816527777777777430e+01,3.085749999999999815e+01
0.000000000000000000e+00,7.983611111111111214e+00,1.305250000000000021e+01,1.654666666666666686e+01,1.894111111111111256e+01,2.061361111111111200e+01,2.304777777777777814e+01,2.745472222222222314e+01,3.011861111111111100e+01
0.000000000000000000e+00,8.490000000000000213e+00,1.289472222222222086e+01,1.633916666666666728e+01,1.826777777777777700e+01,1.973472222222222427e+01,2.249638888888888744e+01,2.687999999999999901e+01,3.007583333333333542e+01
0.000000000000000000e+00,8.351666666666666572e+00,1.289277777777777878e+01,1.659722222222222143e+01,1.857833333333333314e+01,1.996000000000000085e+01,2.283666666666666600e+01,2.766055555555555401e+01,3.041722222222222172e+01
0.000000000000000000e+00,8.557222222222222285e+00,1.299222222222222101e+01,1.665249999999999986e+01,1.852749999999999986e+01,2.014000000000000057e+01,2.341416666666666657e+01,2.779444444444444429e+01,3.031916666666666771e+01
0.000000000000000000e+00,8.218333333333333712e+00,1.310472222222222349e+01,1.682250000000000156e+01,1.909472222222222015e+01,2.059333333333333371e+01,2.353638888888889014e+01,2.751944444444444571e+01,3.012166666666666970e+01
0.000000000000000000e+00,8.326111111111110574e+00,1.287611111111111128e+01,1.675222222222222257e+01,1.905249999999999844e+01,2.054388888888889042e+01,2.335083333333333400e+01,2.769416666666666416e+01,3.033611111111111214e+01
0.000000000000000000e+00,8.366944444444444073e+00,1.341166666666666529e+01,1.658500000000000085e+01,1.889444444444444571e+01,2.041361111111110915e+01,2.312055555555555486e+01,2.738777777777777800e+01,3.006583333333333741e+01
0.000000000000000000e+00,8.368888888888887934e+00,1.300972222222222285e+01,1.598027777777777736e+01,1.836555555555555586e+01,2.004499999999999815e+01,2.303722222222222271e+01,2.743277777777777970e+01,3.030083333333333329e+01
0.000000000000000000e+00,8.400277777777777288e+00,1.318805555555555564e+01,1.664972222222221987e+01,1.901277777777777800e+01,2.058194444444444571e+01,2.328722222222222271e+01,2.746055555555555472e+01,3.020388888888889056e+01
0.000000000000000000e+00,8.347500000000000142e+00,1.303861111111111271e+01,1.667361111111111072e+01,1.876166666666666671e+01,2.030083333333333329e+01,2.295722222222222442e+01,2.754527777777777686e+01,3.018805555555555387e+01
0.000000000000000000e+00,8.181111111111111001e+00,1.300361111111111079e+01,1.649444444444444358e+01,1.850777777777777899e+01,2.021638888888888985e+01,2.325333333333333385e+01,2.764027777777777573e+01,3.025805555555555770e+01
0.000000000000000000e+00,7.939444444444444748e+00,1.274166666666666714e+01,1.607055555555555415e+01,1.846444444444444599e+01,2.018055555555555358e+01,2.281944444444444642e+01,2.736277777777777942e+01,3.019583333333333286e+01
0.000000000000000000e+00,8.295555555555555571e+00,1.277694444444444422e+01,1.596472222222222115e+01,1.820583333333333087e+01,1.978388888888888886e+01,2.313416666666666544e+01,2.730666666666666842e+01,3.003805555555555529e+01
0.000000000000000000e+00,8.313333333333334352e+00,1.270972222222222214e+01,1.637027777777777970e+01,1.884305555555555500e+01,2.044888888888888800e+01,2.326194444444444187e+01,2.743444444444444485e+01,3.016916666666666913e+01
0.000000000000000000e+00,8.392500000000000071e+00,1.315861111111111015e+01,1.636166666666666458e+01,1.844750000000000156e+01,2.020888888888888957e+01,2.320194444444444315e+01,2.765833333333333499e+01,3.027027777777777828e+01
0.000000000000000000e+00,8.462222222222221646e+00,1.313250000000000028e+01,1.654305555555555429e+01,1.860638888888889042e+01,2.025805555555555770e+01,2.318472222222222356e+01,2.758194444444444571e+01,3.039944444444444471e+01
0.000000000000000000e+00,8.400277777777777288e+00,1.290833333333333321e+01,1.628888888888888786e+01,1.861305555555555458e+01,2.031416666666666515e+01,2.350583333333333513e+01,2.763583333333333059e+01,3.054694444444444557e+01
0.000000000000000000e+00,8.463333333333334707e+00,1.279194444444444478e+01,1.622527777777777658e+01,1.839083333333333314e+01,2.000444444444444514e+01,2.342888888888888843e+01,2.778333333333333144e+01,3.088166666666666771e+01
0.000000000000000000e+00,8.214444444444444215e+00,1.287777777777777644e+01,1.633666666666666600e+01,1.830166666666666586e+01,1.984722222222222143e+01,2.299249999999999972e+01,2.757777777777777928e+01,3.029361111111111171e+01
0.000000000000000000e+00,8.111944444444443292e+00,1.273333333333333250e+01,1.650833333333333286e+01,1.832750000000000057e+01,1.994472222222222157e+01,2.297638888888888786e+01,2.756472222222222257e+01,3.005611111111111100e+01
